department,employee,check_in_date,first_in,last_out,report_type,status
1218,29836,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29837,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29838,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29839,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29840,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29841,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29842,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29843,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29844,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29845,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29846,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29847,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29848,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29849,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29850,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29851,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29852,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29853,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29854,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29855,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29856,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29857,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29858,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29859,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29860,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29861,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29862,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29863,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29864,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29865,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29866,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29867,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29868,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29869,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29870,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29871,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29872,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29873,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29874,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29875,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29876,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29877,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29878,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29879,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29880,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29881,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29882,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29883,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29884,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29885,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29886,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29887,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29888,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29889,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29890,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29891,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29892,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29893,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29894,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29895,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29896,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29897,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29898,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29899,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29900,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29901,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29902,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29903,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29904,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29905,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29906,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29907,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29908,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29909,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29910,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29911,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29912,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29913,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29914,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29915,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29916,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29917,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29918,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29919,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29920,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29921,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29922,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29923,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29924,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29925,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29926,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29927,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29928,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29929,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29930,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29931,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29932,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29933,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29934,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29935,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29936,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29937,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29938,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29939,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29940,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29941,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29942,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29943,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29944,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29945,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29946,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29947,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29948,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29949,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29950,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29951,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29952,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29953,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29954,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29955,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29956,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29957,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29958,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29959,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29960,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29961,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29962,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29963,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29964,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29965,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29966,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29967,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29968,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29969,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29970,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29971,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29972,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29973,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29974,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29975,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29976,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29977,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29978,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29979,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29980,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29981,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29982,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29983,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29984,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29985,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29986,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29987,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29988,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29989,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29990,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29991,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29992,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29993,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29994,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29995,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29996,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29997,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29998,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,29999,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30000,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30001,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30002,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30003,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30004,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30005,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30006,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30007,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30008,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30009,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30010,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30011,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30012,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30013,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30014,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30015,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30016,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30017,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30018,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30019,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30020,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30021,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30022,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30023,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30024,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30025,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30026,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30027,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30028,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30029,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30030,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30031,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30032,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30033,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30034,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30035,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30036,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30037,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30038,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30039,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30040,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30041,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30042,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30043,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30044,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30045,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30046,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30047,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30048,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30049,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30050,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30051,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30052,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30053,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30054,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30055,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30056,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30057,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30058,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30059,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30060,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30061,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30062,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30063,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30064,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30065,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30066,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30067,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30068,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30069,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30070,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30071,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30072,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30073,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30074,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30075,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30076,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30077,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30078,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30079,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30080,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30081,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30082,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30083,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30084,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30085,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30086,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30087,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30088,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30089,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30090,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30091,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30092,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30093,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30094,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30095,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30096,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30097,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
1218,30098,2024-02-05,2024-02-05 08:36:00,2024-02-05 18:00:00,Chưa chấm công,Không đi
